,Market_Size,Trust_in_Strangers,Signal_Reading,Trust_Rate,Cooperating_Agents,Trust_in_Neighbors,Trust_in_Newcomers
850,0.697,0.3479381443298969,0.37957212004913493,0.367,0.598,0.3927392739273927,0.2777777777777778
851,0.677,0.38017565872020076,0.39473453798043373,0.388,0.638,0.42105263157894735,0.44545454545454544
852,0.668,0.39258312020460356,0.3977214328902677,0.395,0.63,0.4006024096385542,0.39
853,0.689,0.4146039603960396,0.4190554809501744,0.423,0.636,0.45016077170418006,0.44545454545454544
854,0.685,0.42248062015503873,0.4250672895863152,0.433,0.655,0.45396825396825397,0.4358974358974359
855,0.708,0.3804755944931164,0.3797714649651219,0.398,0.705,0.4657534246575342,0.46987951807228917
856,0.699,0.3652173913043478,0.37404828737339113,0.369,0.668,0.39867109634551495,0.4148936170212766
857,0.713,0.3975609756097561,0.38053045042208483,0.396,0.613,0.3867595818815331,0.3917525773195876
858,0.676,0.3944020356234097,0.39737401654271765,0.396,0.58,0.404320987654321,0.425531914893617
859,0.706,0.3757802746566791,0.3781612496739904,0.39,0.6,0.4013605442176871,0.32142857142857145
860,0.689,0.3710462287104623,0.39138888974490676,0.369,0.649,0.3890675241157556,0.4297520661157025
861,0.701,0.3573170731707317,0.38555497161667485,0.367,0.623,0.38461538461538464,0.33636363636363636
862,0.679,0.38224414303329224,0.38197140794556067,0.395,0.637,0.43302180685358255,0.425
863,0.683,0.37468030690537085,0.38343788614711,0.378,0.709,0.4037854889589905,0.4117647058823529
864,0.71,0.3907035175879397,0.37370687222784377,0.398,0.67,0.42758620689655175,0.4246575342465753
865,0.66,0.3592964824120603,0.38361642411050545,0.379,0.678,0.4294117647058823,0.3968253968253968
866,0.683,0.41955445544554454,0.4107185223163841,0.419,0.682,0.4227129337539432,0.45217391304347826
867,0.634,0.4107142857142857,0.40102690252560375,0.421,0.664,0.4781420765027322,0.5109489051094891
868,0.65,0.37146529562982006,0.3898630356625915,0.387,0.658,0.42,0.38333333333333336
869,0.656,0.35834411384217335,0.3705516319828996,0.379,0.641,0.436046511627907,0.39814814814814814
870,0.689,0.365792759051186,0.3808052461459054,0.373,0.641,0.40836012861736337,0.42452830188679247
871,0.64,0.35430038510911427,0.39298649158068627,0.379,0.663,0.43333333333333335,0.368
872,0.662,0.41379310344827586,0.4064312521391977,0.414,0.598,0.4289940828402367,0.4722222222222222
873,0.631,0.3732303732303732,0.39533704852272944,0.386,0.581,0.43902439024390244,0.43703703703703706
874,0.645,0.3904282115869018,0.4083375966093081,0.411,0.608,0.4507042253521127,0.40875912408759124
875,0.637,0.4085603112840467,0.4163387883431972,0.417,0.638,0.4490358126721763,0.45901639344262296
876,0.687,0.42105263157894735,0.40512140421137127,0.422,0.634,0.4536741214057508,0.49504950495049505
877,0.719,0.36009732360097324,0.37987445757851646,0.364,0.671,0.40213523131672596,0.4574468085106383
878,0.735,0.39880952380952384,0.39589349779578087,0.402,0.674,0.4075471698113208,0.4
879,0.716,0.38213399503722084,0.377541520852214,0.383,0.663,0.39436619718309857,0.425
880,0.707,0.3898305084745763,0.3882478106946904,0.401,0.658,0.4300341296928328,0.3944954128440367
881,0.689,0.37814070351758794,0.38256177620437587,0.379,0.695,0.3890675241157556,0.4
882,0.717,0.3751507840772014,0.41280143813842946,0.396,0.694,0.4452296819787986,0.3541666666666667
883,0.713,0.41637010676156583,0.41524727428868713,0.424,0.63,0.42160278745644597,0.375
884,0.694,0.41454545454545455,0.394314451559829,0.402,0.632,0.38562091503267976,0.4297520661157025
885,0.759,0.3623693379790941,0.3734872597292996,0.366,0.674,0.3817427385892116,0.3548387096774194
886,0.732,0.39412484700122397,0.37771813738567517,0.395,0.679,0.4291044776119403,0.5263157894736842
887,0.737,0.35826296743063935,0.36154985210072116,0.363,0.721,0.38022813688212925,0.37037037037037035
888,0.702,0.3709677419354839,0.37706594262648024,0.374,0.657,0.37919463087248323,0.33695652173913043
889,0.714,0.39504716981132076,0.38047303626171586,0.4,0.606,0.4230769230769231,0.43548387096774194
890,0.663,0.37969924812030076,0.36555951309024637,0.368,0.618,0.3620178041543027,0.425
891,0.662,0.37142857142857144,0.3839974609419961,0.374,0.625,0.3757396449704142,0.36
892,0.648,0.37789203084832906,0.38219844279973414,0.377,0.65,0.40625,0.47058823529411764
893,0.665,0.3632862644415918,0.38285491413191053,0.375,0.668,0.3701492537313433,0.2828282828282828
894,0.658,0.37807881773399016,0.3995922592897292,0.383,0.688,0.38011695906432746,0.36363636363636365
895,0.704,0.38650306748466257,0.393078876291682,0.397,0.696,0.44256756756756754,0.45454545454545453
896,0.692,0.3693467336683417,0.3780728785762491,0.386,0.677,0.4155844155844156,0.3516483516483517
897,0.667,0.3594936708860759,0.3705736184823909,0.378,0.695,0.4114114114114114,0.35454545454545455
898,0.673,0.3888888888888889,0.38367743061077797,0.402,0.663,0.43730886850152906,0.40186915887850466
899,0.658,0.4032258064516129,0.38460453397723793,0.389,0.63,0.3713450292397661,0.44696969696969696
900,0.671,0.345,0.38437399462229555,0.356,0.67,0.3981762917933131,0.39166666666666666
901,0.622,0.3794466403162055,0.39171802320112775,0.387,0.703,0.41005291005291006,0.4251968503937008
902,0.632,0.41002570694087404,0.42683680062976886,0.422,0.666,0.44565217391304346,0.42962962962962964
903,0.622,0.3955026455026455,0.4406175346633765,0.409,0.62,0.4365079365079365,0.416
904,0.653,0.45754119138149557,0.4377821788979474,0.466,0.646,0.521613832853026,0.5625
905,0.659,0.4325,0.42163876504979975,0.425,0.63,0.4281524926686217,0.48
906,0.654,0.3776041666666667,0.40670677532865823,0.392,0.659,0.4508670520231214,0.5096153846153846
907,0.637,0.40254777070063696,0.4093580065069392,0.419,0.673,0.4462809917355372,0.41007194244604317
908,0.641,0.3963730569948187,0.3975609819396564,0.402,0.672,0.42896935933147634,0.4166666666666667
909,0.656,0.4082687338501292,0.39195706618278836,0.409,0.651,0.42441860465116277,0.44036697247706424
910,0.674,0.40298507462686567,0.4037892530643408,0.395,0.634,0.3895705521472393,0.4406779661016949
911,0.695,0.37220843672456577,0.37932143773778065,0.383,0.643,0.4131147540983607,0.3979591836734694
912,0.661,0.3896774193548387,0.3775448432610187,0.386,0.671,0.3746312684365782,0.37
913,0.658,0.36619718309859156,0.3968263749517663,0.368,0.677,0.39766081871345027,0.43243243243243246
914,0.628,0.40335051546391754,0.4102979423497544,0.405,0.709,0.40860215053763443,0.41134751773049644
915,0.707,0.3935643564356436,0.3996410020533351,0.395,0.645,0.4232081911262799,0.47191011235955055
916,0.666,0.3934640522875817,0.4016045632440378,0.397,0.66,0.41317365269461076,0.4444444444444444
917,0.664,0.38295165394402036,0.3910076501995638,0.392,0.669,0.43154761904761907,0.44036697247706424
918,0.677,0.3811881188118812,0.40511571104342053,0.397,0.591,0.43034055727554177,0.4032258064516129
919,0.662,0.3658854166666667,0.38107885206934805,0.377,0.654,0.41124260355029585,0.4
920,0.689,0.3943139678615575,0.3945049465948863,0.406,0.65,0.45980707395498394,0.4774774774774775
921,0.705,0.3463414634146341,0.37149583178011814,0.344,0.644,0.33559322033898303,0.3333333333333333
922,0.692,0.36259541984732824,0.3825823719151879,0.388,0.648,0.4383116883116883,0.3218390804597701
923,0.685,0.34634760705289674,0.3666109292401635,0.362,0.686,0.38412698412698415,0.35714285714285715
924,0.697,0.3845208845208845,0.37185422684240643,0.397,0.7,0.41914191419141916,0.3627450980392157
925,0.698,0.3578313253012048,0.37529016012614036,0.359,0.647,0.3675496688741722,0.3821138211382114
926,0.71,0.3419434194341943,0.35432637034258674,0.351,0.666,0.38620689655172413,0.38202247191011235
927,0.714,0.35322777101096225,0.3671610188952847,0.357,0.607,0.3811188811188811,0.3854166666666667
928,0.71,0.37922705314009664,0.3980290195513861,0.385,0.619,0.40344827586206894,0.4019607843137255
929,0.701,0.38650306748466257,0.39142842497968894,0.399,0.623,0.4414715719063545,0.4158415841584158
930,0.66,0.4089775561097257,0.40485391547530264,0.403,0.661,0.40294117647058825,0.46153846153846156
931,0.669,0.38442521631644005,0.40011931019436914,0.399,0.609,0.44410876132930516,0.4318181818181818
932,0.703,0.3992673992673993,0.4001265497325253,0.409,0.623,0.4377104377104377,0.411214953271028
933,0.718,0.3771289537712895,0.375676500285194,0.381,0.671,0.40425531914893614,0.44086021505376344
934,0.722,0.328125,0.34080549820080547,0.326,0.702,0.3345323741007194,0.3465346534653465
935,0.707,0.35180722891566263,0.36139582724057256,0.353,0.749,0.34812286689419797,0.36283185840707965
936,0.707,0.37037037037037035,0.37279206296420503,0.379,0.737,0.4300341296928328,0.4482758620689655
937,0.748,0.33137485311398357,0.38529676709141625,0.342,0.704,0.38095238095238093,0.32222222222222224
938,0.72,0.38507109004739337,0.39290532781720794,0.39,0.649,0.3607142857142857,0.3113207547169811
939,0.71,0.3545232273838631,0.3553153988156944,0.363,0.613,0.3793103448275862,0.3645833333333333
940,0.753,0.34502923976608185,0.35697310499965434,0.345,0.621,0.3684210526315789,0.4175824175824176
941,0.689,0.3611111111111111,0.38097218946991024,0.366,0.657,0.3954983922829582,0.41732283464566927
942,0.705,0.393681652490887,0.37923677189239846,0.39,0.672,0.43389830508474575,0.5132743362831859
943,0.695,0.36466165413533835,0.3777298346763307,0.378,0.696,0.419672131147541,0.42857142857142855
944,0.681,0.40846824408468246,0.4030434446893197,0.414,0.717,0.43260188087774293,0.4336283185840708
945,0.674,0.37218045112781956,0.38928235794943666,0.39,0.726,0.44785276073619634,0.45454545454545453
946,0.692,0.38742138364779877,0.4054327678357039,0.386,0.702,0.37662337662337664,0.3684210526315789
947,0.699,0.3747016706443914,0.3928578269611955,0.372,0.711,0.3654485049833887,0.384
948,0.68,0.38813349814585907,0.3921012774141496,0.386,0.7,0.3875,0.4224137931034483
949,0.696,0.37125,0.3721426424151255,0.377,0.715,0.40131578947368424,0.4158415841584158
950,0.704,0.38246041412911086,0.376257008167285,0.386,0.674,0.39864864864864863,0.3925233644859813
951,0.671,0.36432160804020103,0.3927752534832291,0.377,0.658,0.4316109422492401,0.4396551724137931
952,0.673,0.4014962593516209,0.4022770424154536,0.388,0.666,0.39143730886850153,0.48739495798319327
953,0.648,0.3791773778920309,0.4019415549860222,0.382,0.694,0.39204545454545453,0.3949579831932773
954,0.679,0.3793532338308458,0.3872431457651903,0.383,0.703,0.40498442367601245,0.4358974358974359
955,0.706,0.3935018050541516,0.3814793809312161,0.393,0.676,0.4217687074829932,0.49137931034482757
956,0.711,0.38661710037174724,0.36935444071246537,0.397,0.657,0.43252595155709345,0.42391304347826086
957,0.727,0.3813559322033898,0.3657913668061848,0.372,0.655,0.38095238095238093,0.4891304347826087
958,0.715,0.35337423312883437,0.3746964208652459,0.37,0.618,0.40350877192982454,0.3218390804597701
959,0.691,0.3547589616810878,0.3672008916328622,0.36,0.627,0.37216828478964403,0.3333333333333333
960,0.689,0.36507936507936506,0.3837605557070934,0.369,0.588,0.3762057877813505,0.36134453781512604
961,0.68,0.35141800246609123,0.3853552559649532,0.352,0.628,0.384375,0.4214876033057851
962,0.694,0.37763975155279506,0.37959643537483917,0.377,0.618,0.38562091503267976,0.4019607843137255
963,0.657,0.41794871794871796,0.40408828392512625,0.408,0.62,0.3819241982507289,0.39823008849557523
964,0.683,0.39900249376558605,0.4000977956344465,0.395,0.641,0.3785488958990536,0.3490566037735849
965,0.693,0.4,0.4014270722262372,0.393,0.677,0.3941368078175896,0.4732142857142857
966,0.699,0.40836408364083643,0.412983706808651,0.418,0.645,0.47840531561461797,0.5242718446601942
967,0.663,0.42401960784313725,0.4108371986936446,0.429,0.641,0.47774480712166173,0.5035460992907801
968,0.62,0.3660477453580902,0.3954416395641565,0.384,0.669,0.4368421052631579,0.4380165289256198
969,0.624,0.35446313065976714,0.3725820441000118,0.367,0.653,0.39095744680851063,0.36619718309859156
970,0.631,0.4162371134020619,0.40431280136876036,0.423,0.685,0.44715447154471544,0.43703703703703706
971,0.625,0.3671052631578947,0.4077544360847294,0.377,0.648,0.3973333333333333,0.376
972,0.647,0.4255050505050505,0.4107129300732323,0.424,0.645,0.40793201133144474,0.41605839416058393
973,0.668,0.36829268292682926,0.3916689557216631,0.379,0.664,0.41566265060240964,0.4142857142857143
974,0.65,0.41516709511568123,0.4033981640428852,0.409,0.636,0.4657142857142857,0.603448275862069
975,0.656,0.3796178343949045,0.3947771381860986,0.397,0.644,0.44476744186046513,0.425
976,0.695,0.36069651741293535,0.3692497396348372,0.377,0.677,0.43278688524590164,0.41836734693877553
977,0.679,0.34572490706319703,0.3616222262109352,0.351,0.71,0.3707165109034268,0.3565217391304348
978,0.709,0.3771289537712895,0.36620566570491236,0.387,0.686,0.4329896907216495,0.46
979,0.713,0.3542654028436019,0.389102303169595,0.374,0.639,0.44947735191637633,0.41379310344827586
980,0.679,0.39768339768339767,0.4076654831986696,0.413,0.668,0.4392523364485981,0.4069767441860465
981,0.707,0.38936959208899874,0.3773273114023927,0.391,0.666,0.40955631399317405,0.44086021505376344
982,0.696,0.36079900124843944,0.37530536850585827,0.374,0.645,0.4407894736842105,0.45263157894736844
983,0.709,0.36162361623616235,0.3773493255626496,0.369,0.637,0.3848797250859107,0.391304347826087
984,0.667,0.39598997493734334,0.37589052203965617,0.4,0.702,0.4264264264264264,0.4188034188034188
985,0.693,0.336996336996337,0.37711486561480556,0.346,0.656,0.36807817589576547,0.3305084745762712
986,0.722,0.358695652173913,0.3782891669172853,0.364,0.665,0.3920863309352518,0.3917525773195876
987,0.698,0.39851485148514854,0.4080245697219228,0.404,0.683,0.4105960264900662,0.36363636363636365
988,0.68,0.38613861386138615,0.3946518131810413,0.378,0.719,0.36875,0.4083333333333333
989,0.717,0.3939745075318656,0.3872036388063682,0.401,0.675,0.4558303886925795,0.46616541353383456
990,0.707,0.3415233415233415,0.35962545669855345,0.356,0.687,0.40273037542662116,0.3804347826086957
991,0.686,0.37023370233702335,0.35796661186827167,0.374,0.683,0.4171974522292994,0.46153846153846156
992,0.681,0.36816524908869985,0.3714117192051453,0.385,0.745,0.445141065830721,0.43609022556390975
993,0.653,0.39195979899497485,0.3953169621911708,0.397,0.698,0.3804034582132565,0.3333333333333333
994,0.677,0.38125,0.3974014967764274,0.388,0.69,0.4179566563467492,0.42857142857142855
995,0.688,0.40401505646173147,0.3960033055325483,0.405,0.667,0.4423076923076923,0.5
996,0.675,0.3885350318471338,0.3971749693057913,0.407,0.664,0.4676923076923077,0.4845360824742268
997,0.7,0.38881829733163914,0.4097143963334073,0.401,0.648,0.4633333333333333,0.5189873417721519
998,0.685,0.38641975308641974,0.3850758063003328,0.388,0.691,0.4095238095238095,0.4375
999,0.702,0.37082818294190356,0.3871399360992583,0.38,0.668,0.40604026845637586,0.4105263157894737
